Feature_ID	English	Language_ID	Language name (-dialect)	Family	Region	Value	Comment	Alignment	Cognate Set	Source	Loan	Reference
21	fog	sika1262-tanai	Sika-Tana Ai	Austronesian	5Flores, 2Central	ɡəbu ɡon	kabut = fog, NOT embun = air yang menetes dari daun di pagi hari	ɡ ə b u - _ ɡ o n -	"('fog', 'alor1247-munas', ""sə'pu"")"	datasets/Sika-Tana Ai.tsv		
22	river; stream	sika1262-tanai	Sika-Tana Ai	Austronesian	5Flores, 2Central	naŋa ba	βair ba ( means river, stream, brook)	n a ŋ a _ b a	('river; stream', 'sika1262-tanai', 'naŋa ba')	datasets/Sika-Tana Ai.tsv		
22	river; stream	sika1262-tanai	Sika-Tana Ai	Austronesian	5Flores, 2Central	βair ba	βair ba ( means river, stream, brook)	β a i r _ b a - -	('river; stream', 'sika1262-tanai', 'βair ba')	datasets/Sika-Tana Ai.tsv		
25	lake	sika1262-tanai	Sika-Tana Ai	Austronesian	5Flores, 2Central	liβu-n	nan	l i β u n	"('lake', 'lama1277-adona', ""'liwo"")"	datasets/Sika-Tana Ai.tsv		
25	lake	sika1262-tanai	Sika-Tana Ai	Austronesian	5Flores, 2Central	rano	nan	r a n o - -	"('lake', 'alor1247-baran', ""'danɑu"")"	datasets/Sika-Tana Ai.tsv		
26	mountain	sika1262-tanai	Sika-Tana Ai	Austronesian	5Flores, 2Central	ili-n	(mountain, hill)	#NAME?	('mountain', 'alor1249-sar-n', 'jihil')	datasets/Sika-Tana Ai.tsv		
26	mountain	sika1262-tanai	Sika-Tana Ai	Austronesian	5Flores, 2Central	βolo	(mountain, hill)	β o l o - -	('mountain', 'sika1262-tanai', 'βolo')	datasets/Sika-Tana Ai.tsv		
26	mountain	sika1262-tanai	Sika-Tana Ai	Austronesian	5Flores, 2Central	βolo-n	(mountain, hill)	β o l o n -	('mountain', 'sika1262-tanai', 'βolo')	datasets/Sika-Tana Ai.tsv		
30	Earth	sika1262-tanai	Sika-Tana Ai	Austronesian	5Flores, 2Central	tana	nan	t a n - - a	('Earth', 'p-mala1545-abvd', '*tanaq')	datasets/Sika-Tana Ai.tsv		
32	stone	sika1262-tanai	Sika-Tana Ai	Austronesian	5Flores, 2Central	βatu	nan	β a t u -	('stone', 'abui1241-fuime', 'vi')	datasets/Sika-Tana Ai.tsv		
35	water (fresh)	sika1262-tanai	Sika-Tana Ai	Austronesian	5Flores, 2Central	βair	nan	β a i r	"('water (fresh)', 'alor1247-besar', ""'fei"")"	datasets/Sika-Tana Ai.tsv		
36	sea; sea water	sika1262-tanai	Sika-Tana Ai	Austronesian	5Flores, 2Central	tahi	nan	t a h i -	"('sea; sea water', 'alor1247-besar', ""'tahi"")"	datasets/Sika-Tana Ai.tsv		
45	road; path; way	sika1262-tanai	Sika-Tana Ai	Austronesian	5Flores, 2Central	lala-ŋ	nan	l a l a ŋ -	('road; path; way', 'p-aust1307-abvd', '*zalan')	datasets/Sika-Tana Ai.tsv		
51	rope	sika1262-tanai	Sika-Tana Ai	Austronesian	5Flores, 2Central	tali	(rope, cord, vine)	t a - l i -	('rope', 'p-aust1307-abvd', '*CaliS')	datasets/Sika-Tana Ai.tsv		
67	fire	sika1262-tanai	Sika-Tana Ai	Austronesian	5Flores, 2Central	api	nan	- a p i - -	"('fire', 'alor1247-baran', ""a'pe:"")"	datasets/Sika-Tana Ai.tsv		
68	smoke	sika1262-tanai	Sika-Tana Ai	Austronesian	5Flores, 2Central	nuhi-n	nan	#NAME?	"('smoke', 'alor1247-besar', ""pa'nuhuŋ"")"	datasets/Sika-Tana Ai.tsv		
70	dust; fine earth	sika1262-tanai	Sika-Tana Ai	Austronesian	5Flores, 2Central	ʔreβu	nan	ʔ r e - β u -	('dust; fine earth', 'keda1252', 'ewol')	datasets/Sika-Tana Ai.tsv		
75	sand	sika1262-tanai	Sika-Tana Ai	Austronesian	5Flores, 2Central	ne	nan	#NAME?	"('sand', 'alor1247-besar', ""ta'nːiŋ"")"	datasets/Sika-Tana Ai.tsv		
75	sand	sika1262-tanai	Sika-Tana Ai	Austronesian	5Flores, 2Central	ne βura	nan	- n e _ β u r a	"('sand', 'alor1247-besar', ""ta'nːiŋ"")"	datasets/Sika-Tana Ai.tsv		
76	grass; brush	sika1262-tanai	Sika-Tana Ai	Austronesian	5Flores, 2Central	riʔi	nan	- - r i ʔ i -	('grass; brush', 'blag1240-bama', 'ut')	datasets/Sika-Tana Ai.tsv		
76	grass; brush	sika1262-tanai	Sika-Tana Ai	Austronesian	5Flores, 2Central	uru-ŋ	nan	u r u ŋ -	('grass; brush', 'alor1249-sar-a', 'raŋ')	datasets/Sika-Tana Ai.tsv		
76	grass; brush	sika1262-tanai	Sika-Tana Ai	Austronesian	5Flores, 2Central	βaʔa-ŋ	nan	β a ʔ a ŋ	('grass; brush', 'sika1262-hewa', 'ʋaʔan')	datasets/Sika-Tana Ai.tsv		
84	tree	sika1262-tanai	Sika-Tana Ai	Austronesian	5Flores, 2Central	ʔai	nan	ʔ a - i -	('tree', 'keda1252-leuwa', 'ai vaʔ')	datasets/Sika-Tana Ai.tsv		
86	bark (of tree)	sika1262-tanai	Sika-Tana Ai	Austronesian	5Flores, 2Central	ʔai ʔuli-t	nan	nan	('1pl excl', 'keda1252', 'e')	datasets/Sika-Tana Ai.tsv		
87	leaf	sika1262-tanai	Sika-Tana Ai	Austronesian	5Flores, 2Central	ʔrou	nan	ʔ r o u -	('leaf', 'buna1278-bobon', 'nɔ')	datasets/Sika-Tana Ai.tsv		
87	leaf	sika1262-tanai	Sika-Tana Ai	Austronesian	5Flores, 2Central	ʔrou-ŋ	nan	ʔ r o u ŋ	('leaf', 'buna1278-bobon', 'nɔ')	datasets/Sika-Tana Ai.tsv		
91	root	sika1262-tanai	Sika-Tana Ai	Austronesian	5Flores, 2Central	ʔramut	nan	- - - - ʔ r a m u t	('root', 'keda1252-leuwa', 'ramuʔ')	datasets/Sika-Tana Ai.tsv		
92	fruit	sika1262-tanai	Sika-Tana Ai	Austronesian	5Flores, 2Central	βua-ŋ	nan	#NAME?	('fruit', 'keda1252-leuwa', 'u̘an')	datasets/Sika-Tana Ai.tsv		
93	seed	sika1262-tanai	Sika-Tana Ai	Austronesian	5Flores, 2Central	βini	nan	β i n i	('seed', 'amar1273-kotos', 'fini')	datasets/Sika-Tana Ai.tsv		
129	salt	sika1262-tanai	Sika-Tana Ai	Austronesian	5Flores, 2Central	hini	nan	h i n i - - - -	('salt', 'sika1262-tanai', 'hini')	datasets/Sika-Tana Ai.tsv		
129	salt	sika1262-tanai	Sika-Tana Ai	Austronesian	5Flores, 2Central	hini bru	nan	h i n i _ b r u	('salt', 'sika1262-tanai', 'hini')	datasets/Sika-Tana Ai.tsv		
131	flesh; meat	sika1262-tanai	Sika-Tana Ai	Austronesian	5Flores, 2Central	ihi-ŋ	(flesh)	#NAME?	('flesh; meat', 'keda1252', 'ihin')	datasets/Sika-Tana Ai.tsv		
131	flesh; meat	sika1262-tanai	Sika-Tana Ai	Austronesian	5Flores, 2Central	mei-ŋ ʔəta-ŋ	(flesh)	m e i ŋ _ ʔ ə t a ŋ -	('empty', 'abui1241-fuime', 'taka')	datasets/Sika-Tana Ai.tsv		
131	flesh; meat	sika1262-tanai	Sika-Tana Ai	Austronesian	5Flores, 2Central	ʔlui-ŋ	(flesh)	ʔ l u i ŋ - - - - - - -	('flesh; meat', 'sika1262-tanai', 'ʔlui-ŋ')	datasets/Sika-Tana Ai.tsv		
131	flesh; meat	sika1262-tanai	Sika-Tana Ai	Austronesian	5Flores, 2Central	ʔlui-ŋ klama-ŋ	(flesh)	ʔ l u i ŋ _ k l a m a ŋ	('flesh; meat', 'sika1262-tanai', 'ʔlui-ŋ')	datasets/Sika-Tana Ai.tsv		
131	flesh; meat	sika1262-tanai	Sika-Tana Ai	Austronesian	5Flores, 2Central	ʔlui-ŋ roto-ŋ	(flesh)	ʔ l u i ŋ _ - r o t o ŋ	('flesh; meat', 'sika1262-tanai', 'ʔlui-ŋ')	datasets/Sika-Tana Ai.tsv		
132	bone	sika1262-tanai	Sika-Tana Ai	Austronesian	5Flores, 2Central	luri-ŋ	nan	l u r i ŋ	('bone', 'abui1241-takal', 'te̞̞i.pä')	datasets/Sika-Tana Ai.tsv		
136	blood	sika1262-tanai	Sika-Tana Ai	Austronesian	5Flores, 2Central	mei	nan	- - m e i -	('blood', 'lama1277-adona', 'mei')	datasets/Sika-Tana Ai.tsv		
136	blood	sika1262-tanai	Sika-Tana Ai	Austronesian	5Flores, 2Central	mei̥-ŋ	nan	#NAME?	('blood', 'lama1277-adona', 'mei')	datasets/Sika-Tana Ai.tsv		
138	heart	sika1262-tanai	Sika-Tana Ai	Austronesian	5Flores, 2Central	puhu-ŋ βua-ŋ	nan	p u h u ŋ _ β u a ŋ	"('heart', 'buna1278-malia', ""'huɑn"")"	datasets/Sika-Tana Ai.tsv		
139	liver	sika1262-tanai	Sika-Tana Ai	Austronesian	5Flores, 2Central	ʔβate	nan	ʔ β a t e -	"('liver', 'alor1247-baran', ""'hati"")"	datasets/Sika-Tana Ai.tsv		
141	guts	sika1262-tanai	Sika-Tana Ai	Austronesian	5Flores, 2Central	taʔi-ŋ	(stomach)	#NAME?	('guts', 'alor1249-sar-n', 'betar')	datasets/Sika-Tana Ai.tsv		
144	stomach; belly	sika1262-tanai	Sika-Tana Ai	Austronesian	5Flores, 2Central	taʔi-ŋ	(stomach)	t a ʔ i ŋ	"('stomach; belly', 'alor1247-baran', ""'teiŋ"")"	datasets/Sika-Tana Ai.tsv		
145	head	sika1262-tanai	Sika-Tana Ai	Austronesian	5Flores, 2Central	ala-ŋ	nan	#NAME?	('head', 'p-aust1307-abvd', '*quluh')	datasets/Sika-Tana Ai.tsv		
146	hair	sika1262-tanai	Sika-Tana Ai	Austronesian	5Flores, 2Central	ala	nan	- a l a -	('hair', 'sika1262-tanai', 'ala')	datasets/Sika-Tana Ai.tsv		
146	hair	sika1262-tanai	Sika-Tana Ai	Austronesian	5Flores, 2Central	ala-ŋ	nan	#NAME?	('hair', 'sika1262-tanai', 'ala')	datasets/Sika-Tana Ai.tsv		
146	hair	sika1262-tanai	Sika-Tana Ai	Austronesian	5Flores, 2Central	ala-ŋ ʔrou-ŋ	nan	- a l a ŋ _ ʔ r o u ŋ	('hair', 'sika1262-tanai', 'ala')	datasets/Sika-Tana Ai.tsv		
148	eye	sika1262-tanai	Sika-Tana Ai	Austronesian	5Flores, 2Central	mata	nan	- - - m a t a -	"('eye', 'alor1247-baran', ""'mataŋ"")"	datasets/Sika-Tana Ai.tsv		
148	eye	sika1262-tanai	Sika-Tana Ai	Austronesian	5Flores, 2Central	mata-ŋ	nan	#NAME?	"('eye', 'alor1247-baran', ""'mataŋ"")"	datasets/Sika-Tana Ai.tsv		
149	ear	sika1262-tanai	Sika-Tana Ai	Austronesian	5Flores, 2Central	tilu	nan	t i l u - -	"('ear', 'alor1247-baran', ""'til:uŋ"")"	datasets/Sika-Tana Ai.tsv		
149	ear	sika1262-tanai	Sika-Tana Ai	Austronesian	5Flores, 2Central	tilu-ŋ	nan	t i l u ŋ -	"('ear', 'alor1247-baran', ""'til:uŋ"")"	datasets/Sika-Tana Ai.tsv		
150	nose	sika1262-tanai	Sika-Tana Ai	Austronesian	5Flores, 2Central	iru-ŋ	nan	- i r u ŋ	('nose', 'p-aust1307-abvd', '*mujiŋ')	datasets/Sika-Tana Ai.tsv		
151	mouth	sika1262-tanai	Sika-Tana Ai	Austronesian	5Flores, 2Central	məmu	nan	m ə m u	('mouth', 'sika1262-tanai', 'məmu')	datasets/Sika-Tana Ai.tsv		
154	teeth	sika1262-tanai	Sika-Tana Ai	Austronesian	5Flores, 2Central	niu-ŋ	(tooth)	n i - u ŋ	"('teeth', 'idat1237', ""'nea:n"")"	datasets/Sika-Tana Ai.tsv		
155	tongue	sika1262-tanai	Sika-Tana Ai	Austronesian	5Flores, 2Central	ma	nan	m a - - -	('tongue', 'p-cent2245-abvd', '*maya')	datasets/Sika-Tana Ai.tsv		
155	tongue	sika1262-tanai	Sika-Tana Ai	Austronesian	5Flores, 2Central	maŋ	nan	m a ŋ - -	('tongue', 'p-cent2245-abvd', '*maya')	datasets/Sika-Tana Ai.tsv		
156	neck	sika1262-tanai	Sika-Tana Ai	Austronesian	5Flores, 2Central	boʔir	nan	b - o - - - ʔ i r - - -	('neck', 'sika1262-maume', 'boʔir')	datasets/Sika-Tana Ai.tsv		
156	neck	sika1262-tanai	Sika-Tana Ai	Austronesian	5Flores, 2Central	ʔəru-ŋ	nan	ʔ ə r u ŋ	('neck', 'sika1262-tanai', 'ʔəru-ŋ')	datasets/Sika-Tana Ai.tsv		
164	hand	sika1262-tanai	Sika-Tana Ai	Austronesian	5Flores, 2Central	lima-ŋ	nan	l i m a ŋ	('five', 'keda1252-leuwa', 'lεmε')	datasets/Sika-Tana Ai.tsv		
167	fingernail	sika1262-tanai	Sika-Tana Ai	Austronesian	5Flores, 2Central	ʔunur	nan	ʔ u n u r	"('fingernail', 'alor1247-baran', ""ta'nuŋgul"")"	datasets/Sika-Tana Ai.tsv		
168	breast	sika1262-tanai	Sika-Tana Ai	Austronesian	5Flores, 2Central	uhu-ŋ	nan	u h u ŋ	('breast', 'adan1251-lawah', 'toʔ')	datasets/Sika-Tana Ai.tsv		
174	leg	sika1262-tanai	Sika-Tana Ai	Austronesian	5Flores, 2Central	βaʔi	nan	β a ʔ i -	('foot', 'fata1247', 'ɟia')	datasets/Sika-Tana Ai.tsv		
174	leg	sika1262-tanai	Sika-Tana Ai	Austronesian	5Flores, 2Central	βaʔi-ŋ	nan	β a ʔ i ŋ	('foot', 'fata1247', 'ɟia')	datasets/Sika-Tana Ai.tsv		
175	foot	sika1262-tanai	Sika-Tana Ai	Austronesian	5Flores, 2Central	βaʔi	nan	β a ʔ i -	('foot', 'fata1247', 'ɟia')	datasets/Sika-Tana Ai.tsv		
175	foot	sika1262-tanai	Sika-Tana Ai	Austronesian	5Flores, 2Central	βaʔi-ŋ	nan	β a ʔ i ŋ	('foot', 'fata1247', 'ɟia')	datasets/Sika-Tana Ai.tsv		
178	knee	sika1262-tanai	Sika-Tana Ai	Austronesian	5Flores, 2Central	tur	nan	- - - t u r	('knee', 'keda1252-leuwa', 'udul')	datasets/Sika-Tana Ai.tsv		
178	knee	sika1262-tanai	Sika-Tana Ai	Austronesian	5Flores, 2Central	βaʔi-ŋ tur	nan	β a ʔ i ŋ - _ t u - - r	('knee', 'keda1252-leuwa', 'udul')	datasets/Sika-Tana Ai.tsv		
179	back	sika1262-tanai	Sika-Tana Ai	Austronesian	5Flores, 2Central	leʔar	nan	nan	('back', 'maka1316', 'laikoru')	datasets/Sika-Tana Ai.tsv		
179	back	sika1262-tanai	Sika-Tana Ai	Austronesian	5Flores, 2Central	toʔə-ŋ	nan	nan	('back', 'sika1262-hewa', 'toʔe')	datasets/Sika-Tana Ai.tsv		
182	skin	sika1262-tanai	Sika-Tana Ai	Austronesian	5Flores, 2Central	ʔuli-t	nan	nan	('skin', 'adan1251-lawah', 'ʔui')	datasets/Sika-Tana Ai.tsv		
191	name	sika1262-tanai	Sika-Tana Ai	Austronesian	5Flores, 2Central	nara	nan	n a r a -	"('name', 'alor1247-baran', ""'naraŋ"")"	datasets/Sika-Tana Ai.tsv		
191	name	sika1262-tanai	Sika-Tana Ai	Austronesian	5Flores, 2Central	nara-ŋ	nan	n a r a ŋ	"('name', 'alor1247-baran', ""'naraŋ"")"	datasets/Sika-Tana Ai.tsv		
192	child	sika1262-tanai	Sika-Tana Ai	Austronesian	5Flores, 2Central	me	nan	- - m e - -	('child', 'sika1262-hewa', 'me')	datasets/Sika-Tana Ai.tsv		
193	man	sika1262-tanai	Sika-Tana Ai	Austronesian	5Flores, 2Central	ata laʔi	(laʔi = male)	a t a _ l a ʔ i -	('man', 'keda1252-leuwa', 'a̘ta diʔεn')	datasets/Sika-Tana Ai.tsv		
194	woman	sika1262-tanai	Sika-Tana Ai	Austronesian	5Flores, 2Central	ata βai	(βai = female)	a t a _ β a i	('woman', 'lama1277-bama', 'inawae')	datasets/Sika-Tana Ai.tsv		
195	husband	sika1262-tanai	Sika-Tana Ai	Austronesian	5Flores, 2Central	ata laʔi	nan	a t a _ l a ʔ i -	"('husband', 'alor1247-baran', ""ka'lake"")"	datasets/Sika-Tana Ai.tsv		
196	wife	sika1262-tanai	Sika-Tana Ai	Austronesian	5Flores, 2Central	ata duʔa βai	Not 'married woman'.	a t a _ d u ʔ a _ β a i	('wife', 'sika1262-hewa', 'duʔa')	datasets/Sika-Tana Ai.tsv		
196	wife	sika1262-tanai	Sika-Tana Ai	Austronesian	5Flores, 2Central	βai	Not 'married woman'.	β a i	('wife', 'sika1262-hewa', 'duʔa')	datasets/Sika-Tana Ai.tsv		
197	mother	sika1262-tanai	Sika-Tana Ai	Austronesian	5Flores, 2Central	ina	nan	- i n a -	('mother', 'lama1277-belan', 'ina')	datasets/Sika-Tana Ai.tsv		
198	father	sika1262-tanai	Sika-Tana Ai	Austronesian	5Flores, 2Central	ama	nan	- a m a - -	"('father', 'buna1278-malia', ""'ʔamɑ"")"	datasets/Sika-Tana Ai.tsv		
203	1sg	sika1262-tanai	Sika-Tana Ai	Austronesian	5Flores, 2Central	aʔu	nan	nan	('1sg', 'amar1273-kotos', 'au')	datasets/Sika-Tana Ai.tsv		
204	2sg (informal)	sika1262-tanai	Sika-Tana Ai	Austronesian	5Flores, 2Central	ʔau	nan	- ʔ a - - u - - - - -	('2sg (informal)', 'p-aust1307-abvd', '*i-kaSu')	datasets/Sika-Tana Ai.tsv		
206	3sg	sika1262-tanai	Sika-Tana Ai	Austronesian	5Flores, 2Central	nimu	nan	n i m u - - - - -	('3sg', 'amar1273-kotos', 'in')	datasets/Sika-Tana Ai.tsv		
207	1pl excl	sika1262-tanai	Sika-Tana Ai	Austronesian	5Flores, 2Central	ʔami	nan	ʔ a m i	('1pl excl', 'keda1252', 'e')	datasets/Sika-Tana Ai.tsv		
208	1pl incl	sika1262-tanai	Sika-Tana Ai	Austronesian	5Flores, 2Central	ʔita	nan	- ʔ i t a - - - - - -	"('1pl incl', 'alor1247-baran', "",ʔi'tɛ"")"	datasets/Sika-Tana Ai.tsv		
209	2pl	sika1262-tanai	Sika-Tana Ai	Austronesian	5Flores, 2Central	miu	nan	nan	('2pl', 'keda1252-leuwa', 'mε')	datasets/Sika-Tana Ai.tsv		
210	3pl	sika1262-tanai	Sika-Tana Ai	Austronesian	5Flores, 2Central	rimu	nan	r i m u	"('3pl', 'kema1243', ""'rɔmɔ"")"	datasets/Sika-Tana Ai.tsv		
211	no; not	sika1262-tanai	Sika-Tana Ai	Austronesian	5Flores, 2Central	eʔo-ŋ	Negation of verbal/adjectival predicate, e.g. Saya tidak suka minum bir; Saya tidak sakit. (Not 'bukan').	nan	('no; not', 'keda1252-leuwa', 'ɔhaʔ')	datasets/Sika-Tana Ai.tsv		
212	and	sika1262-tanai	Sika-Tana Ai	Austronesian	5Flores, 2Central	mole	nan	m o l e	('and', 'amar1273-kotos', '=ma')	datasets/Sika-Tana Ai.tsv		
213	because	sika1262-tanai	Sika-Tana Ai	Austronesian	5Flores, 2Central	loni-ŋ	nan	l o n i ŋ -	('because', 'sika1262-tanai', 'loni-ŋ')	datasets/Sika-Tana Ai.tsv		
214	if	sika1262-tanai	Sika-Tana Ai	Austronesian	5Flores, 2Central	raʔik	nan	r a ʔ i k	('if', 'sika1262-tanai', 'raʔik')	datasets/Sika-Tana Ai.tsv		
217	who?	sika1262-tanai	Sika-Tana Ai	Austronesian	5Flores, 2Central	hai	nan	h a - i	('who?', 'sika1262-hewa', 'hai')	datasets/Sika-Tana Ai.tsv		
219	when?	sika1262-tanai	Sika-Tana Ai	Austronesian	5Flores, 2Central	nora ləro-ŋ pae	/oras/ = from Portuguese	n o r a _ l ə r o ŋ _ p a e	('when?', 'sika1262-tanai', 'nora ləro-ŋ pae')	datasets/Sika-Tana Ai.tsv		
219	when?	sika1262-tanai	Sika-Tana Ai	Austronesian	5Flores, 2Central	nora oras	/oras/ = from Portuguese	n o r a _ - o r a s - - - -	('when?', 'sika1262-tanai', 'nora ləro-ŋ pae')	datasets/Sika-Tana Ai.tsv		
219	when?	sika1262-tanai	Sika-Tana Ai	Austronesian	5Flores, 2Central	nora pae	/oras/ = from Portuguese	n o r a _ - - - - - - p a e	('when?', 'sika1262-tanai', 'nora ləro-ŋ pae')	datasets/Sika-Tana Ai.tsv		
222	how?	sika1262-tanai	Sika-Tana Ai	Austronesian	5Flores, 2Central	ɡanupae	nan	nan	('how?', 'sika1262-tanai', 'ɡanupae')	datasets/Sika-Tana Ai.tsv		
231	left (side)	sika1262-tanai	Sika-Tana Ai	Austronesian	5Flores, 2Central	βiri	nan	- - β i r - - i	"('left (side)', 'fata1247', ""'welika"")"	datasets/Sika-Tana Ai.tsv		
232	right (side)	sika1262-tanai	Sika-Tana Ai	Austronesian	5Flores, 2Central	βana	nan	#NAME?	('right (side)', 'keda1252-leuwa', 'vana')	datasets/Sika-Tana Ai.tsv		
233	a few	sika1262-tanai	Sika-Tana Ai	Austronesian	5Flores, 2Central	kəsik ha	nan	k ə s i k _ h a - - - - -	('a few', 'sika1262-tanai', 'kəsik ha')	datasets/Sika-Tana Ai.tsv		
234	all	sika1262-tanai	Sika-Tana Ai	Austronesian	5Flores, 2Central	haha	nan	h a h a	('all', 'sika1262-tanai', 'haha')	datasets/Sika-Tana Ai.tsv		
235	many	sika1262-tanai	Sika-Tana Ai	Austronesian	5Flores, 2Central	ɡaβa-ŋ	nan	ɡ a β a ŋ -	('many', 'sika1262-tanai', 'ɡaβa-ŋ')	datasets/Sika-Tana Ai.tsv		
238	dog	sika1262-tanai	Sika-Tana Ai	Austronesian	5Flores, 2Central	ahu	nan	- a h u - - - - - - -	"('dog', 'alor1247-baran', ""a'ho"")"	datasets/Sika-Tana Ai.tsv		
249	tail	sika1262-tanai	Sika-Tana Ai	Austronesian	5Flores, 2Central	iʔur	nan	- i ʔ u r	('tail', 'adan1251-lawah', 'oloʔ')	datasets/Sika-Tana Ai.tsv		
249	tail	sika1262-tanai	Sika-Tana Ai	Austronesian	5Flores, 2Central	lado-ŋ	nan	l a d o ŋ	('tail', 'sika1262-tanai', 'lado-ŋ')	datasets/Sika-Tana Ai.tsv		
250	fish	sika1262-tanai	Sika-Tana Ai	Austronesian	5Flores, 2Central	iʔa-ŋ	nan	#NAME?	"('fish', 'alor1247-baran', ""'ikɑŋ"")"	datasets/Sika-Tana Ai.tsv		
259	bird	sika1262-tanai	Sika-Tana Ai	Austronesian	5Flores, 2Central	horo-ŋ	nan	h o r o ŋ	('bird', 'sika1262-tanai', 'horo-ŋ')	datasets/Sika-Tana Ai.tsv		
260	wing	sika1262-tanai	Sika-Tana Ai	Austronesian	5Flores, 2Central	kəpik	nan	k ə p i k - -	('wing', 'p-cent2245-abvd', '*kapak')	datasets/Sika-Tana Ai.tsv		
262	feather	sika1262-tanai	Sika-Tana Ai	Austronesian	5Flores, 2Central	βulu-ŋ	nan	β u l u ŋ - - - - -	('feather', 'adan1251-lawah', 'hiu wolo (folo)')	datasets/Sika-Tana Ai.tsv		
263	horn	sika1262-tanai	Sika-Tana Ai	Austronesian	5Flores, 2Central	tara-ŋ	nan	t a r a ŋ	('horn', 'lama1277-adona', 'taˈrã')	datasets/Sika-Tana Ai.tsv		
264	snake	sika1262-tanai	Sika-Tana Ai	Austronesian	5Flores, 2Central	naɡa	/ular/ = Indonesian loan; /naga/ = from Sanskrit	n a ɡ - a	('snake', 'sika1262-tanai', 'naɡa')	datasets/Sika-Tana Ai.tsv		
264	snake	sika1262-tanai	Sika-Tana Ai	Austronesian	5Flores, 2Central	ular	/ular/ = Indonesian loan; /naga/ = from Sanskrit	- u l a r	"('snake', 'alor1247-baran', ""ʔu'la"")"	datasets/Sika-Tana Ai.tsv		
266	egg	sika1262-tanai	Sika-Tana Ai	Austronesian	5Flores, 2Central	manu təlo	nan	m a n u - - _ t ə l o -	"('egg', 'alor1247-baran', ""'taluk"")"	datasets/Sika-Tana Ai.tsv		
266	egg	sika1262-tanai	Sika-Tana Ai	Austronesian	5Flores, 2Central	təlo	nan	- - - t ə l o -	"('egg', 'alor1247-baran', ""'taluk"")"	datasets/Sika-Tana Ai.tsv		
267	earthworm	sika1262-tanai	Sika-Tana Ai	Austronesian	5Flores, 2Central	doho	nan	d o h o	('earthworm', 'sika1262-hewa', 'doho')	datasets/Sika-Tana Ai.tsv		
279	louse (clothing)	sika1262-tanai	Sika-Tana Ai	Austronesian	5Flores, 2Central	ʔutu	nan	ʔ u t u	('louse (clothing)', 'sika1262-tanai', 'ʔutu')	datasets/Sika-Tana Ai.tsv		
